ideal_durations,budget_levl,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,best_months,city,city_photo,short_description
"[""Shorttrip""]",2,1,1,1,1,1,1,1,1,1,"01, 02, 03","Kota Kinabalu, Malaysia",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHqEw1GV0wyx3JyJlPSXW-uN74TBVKc7R8BDzBbjYaJhnaOXhLYdaMPchWe8mIfzCk08UXzKHsEA5LPmFXWBLQDwVXikX6LS3L2eC8PO3sjMha3MRtDzj9MFM5WFCvDo9f7X2GlRJ2-iuu6wouR_FRrYbJ5pS7a5XLvhrW6Ynnvbf_ZkKy3kIjuOH3NnhqALZeUH-d3qYbPsP-yuAi67AIXvBNTBb5CfjMuxUPTcWyPqlWKoLJ8TB2xEHh6bwJwLao4rCJrt_dnuxBM04bjWPuKzJQZiuJy2O2AYahWfEl7Gp3NQCZrZ1DJmNM2KY1Jo_tRq7ygUUbTF7Fq0-45ot7Gapl-h7pqxjc3YCO3Uaijh9mVjwKkRzB5C8H3iCtpj9xqP5fw2-A3tfKVpEamr3huOVqCaM9XBhEkAC2suf1nOkw58p2oGp1zFPnUFy08suQIEJy3a1XmvmCUG8UgbkN8Sm6ZZ4-8Lo4JdXm_gce99Xo4TowhGOs4ekvY-yW39rgY0rZmWIdtX4EgFgOrqoQBy5y01peduPrXqqioy8GdD_o3O7u4sv-1CyhJBDsFy_xmPpEkb&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Lush rainforests meet vibrant city life, offering a blend of natural wonders and cultural richness that invites exploration and adventure."
"[""Shorttrip""]",3,0,1,1,1,1,1,1,0,1,"07, 08, 09","Lake Tahoe, United States",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHrb0awYvI2gWMEDGeWtxjErZFftC1lGt0mmDpIg9dkUogBd6Oro5wOIQCKOwjNvUdlsXEaonheA5gy8dlqpGwmxgyLwKERPfEMXt1aY0jla8xCjfwFIJosan26sMC_EMRNt2RdltMnJusE3OS0m3z8k78MhcH29MAkDS08efk2n8VGqRdCzSTEbWiMuefjuSWVILHqfla-zUWY0BmH4OrPU2k7r4dWr9daHDFV2H6iCWI1Ge_pTMxuqnq_FGTVFWF_1Stia4Ok7P03W4m266TsHQIPvqhqVkKTVPF4hhkJSejx9Xkqy5GSidQ_L-YBkrZp1rEqul8VP0WDOnpiher0vzzHcUjEiRkmJF4sr0Ago5qGxlg_ZzzWnk_JpCgxP9OBBKQOF3xBwviNEil5LS26ZVyZCoKimMydwMDjg4YnitzL1Qees8HIEIfxkJ_Z_j8ClS7qYr9BiXc4UuxQK-vzEnBFhE6Lt-4QxSN6PuWETFGhxjMqyW-nVII_XwIoufk_1UgGmJ0NXv9QJN1574qMxC-kVdeVkrh_0q0u1GmbGasCEFWNOR03b0CoV945u5jbP-Coii_q3oQ&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Pristine blue waters surrounded by towering pines and mountains create a serene escape, perfect for both adventure and relaxation in nature's embrace."
"[""Shorttrip""]",2,1,1,1,1,1,1,1,1,1,"04, 05, 09","Antalya, Turkey",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHoS9Tu9CdewPZhJnWCPCHhWvzKDtaZUbbBsayfJEn0T7DCDjzJR0kX5D-s3hCApI1bFGZmY2WghS7FB339icCHzz9dYzdCyyOpvivl49mndGHirwDYpG5wJAxf2TQx2syNW8yJrDCFlOlJWb3ak-DOTUfTUc3qiUX5l5YcaKwnOMAfPM-WgXVYm7uwiBCETAD48FhShJq8mYy36zFtaukGozwnqrvbjSD1c5yzfmcplQrzPWFNh4CjHCNrzH6WlccmKX0eB1JUnIn32WTX3u0lmHlVGCjc8nMnm4_K9724_OZX4G0WCtVQzVvshrLvleMz9iVwx1pXDwmG4JHQab9x84Gki0YUu_aY1ahZDWVyeAakj7wF4K1ae0vvGikM1GlqwuP9cQJMPEH4lpyby7PMggO2pDRoeIJ2mQPJt38HOY3PunUc5xOCn-JVHZ6yZWg_B51IOR2DuMKSKYAmoA7kwX5jf2GUa4Fv0BO75D5G4fMxTGm01z24mfasJcmgBCEmUNUSIf13WhFOiQcBnITxbsTIpG-1eG8bDPIT0Byu0OE2dsK8VlHsCPPb8MmfBqFd3T6cdi5ccBw&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Sun-drenched beaches meet ancient ruins and bustling bazaars, offering a blend of relaxation and cultural exploration in a picturesque coastal setting."
"[""Shorttrip""]",2,1,1,1,0,0,1,1,0,1,"04, 05, 09","Cappadocia, Turkey",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHpDVnSfSfbETNnhhOC2iz4h9o86rPg-9GmmolCh1pq6IxSNIHU76_g5u9rHqMjWAVlrHIYs19r0ZqyTrm4J0QaXbLdC_g-UppfOPT5dxdx6giuGAIjqjz86wtqbKAy3HxFtCr5pOHTkC-sElpEd9f4KEi7uSGnGPj_Pvizuhvorh7_TVpZd-xfFdTFaaBOQf29NZxe1pjObTA7K_aVCt6od2SfR-HY4_9SGtJWmt6_lGpIiwRuhCXUtRSHNq7sEv_Vhky7415fAWymZKbIAtkUa-CRz0RRYoyQqNOCRPC1SuyKxLUjeo2RC2ssBCBh-W6_m1bLIha_HyYs3gKfoJ7kAoL79-2KLjWqca-3COFpSFnHXnynEVQLOMraY024NGx-iwhfqZYnuYvqX02eCrERKE2FWXzH7_PTgbyAxQyjTIYL_OJg6Ag6M6pFoOXEh1IIAxcdueevKuHARqCvwZn8aEE_UH-yUeFsG0nkEcisNAtSwdV-EBgif62Ep_nXyH1QzGKLVI7hofMUEjHtvAQUi1wzJAdSOUBT8bSaLGE3gTaK6rt8EEQLwCvYAj-ObrOWpUNWI&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Imagine drifting over surreal landscapes in a hot air balloon, where ancient rock formations and vibrant valleys create an otherworldly experience."
"[""Shorttrip""]",1,1,0,1,1,1,1,1,0,1,"04, 05, 09","Sidi Bou Said, Tunisia",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHqScp_uZDISkq4JLr513YvYa9h5a8x_AnB9fpmm9bQ0KED9cZ04wJzAisfEYSIj3v2iFuDiVUDETTFA4K0ieImWK0Y4_JQzJjlKqpfHTs_pgLvYCMVU0tVC-lOFL2QY22SVyEWjOh_BZgKFIEVN3Qhr-2qcfUD9wFPEFeYY_uWVPdiek4YtOQumJSnezWPDcavfau3iHRVDZB_Nq7ed4-rbVRYHN6WimsPjtDPW9oLNS3IqN6yceIUbDCGlucLxQkQ4fWBe-7RYwTH0BISJqvBstusm1v_uWfrhTCnRGKxDk1tXdXzaP9YwEauh5FiEW2D5AzRfyQ1L5FmmYJmRrBbnfkExR0ug8iIX5c25kUUqxgeK3XUQIz8eq7_GDdtJTAi9Xtws7bfteePdNNbIjADpk6jwMbVjfti-25R5yEITI5DlqnQc1nplI-gzRGQnCjeDGfhc5a7pmGFAOHEX_kIa7AFH0DuNQVIZoQuPk3fyr9cgGjDrsP01dmncsjeMdy8YPwE0sMPq9WDMQgeF__G3_AeJX4Fmlr6rW_Jny0F-6Ug8fuXcFzK7uSYTRV4kU8S6_0k1&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Whitewashed buildings with blue accents overlook the Mediterranean, offering a serene atmosphere filled with gentle sea breezes and vibrant local art."
"[""Shorttrip""]",1,1,1,1,0,1,1,1,1,0,"03, 04, 10","Tehran, Iran",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHqdURZtcEIb6uD3pn-roaL4QASQtxDkdEClCAfL9bhCdn_23xilNZ_XfsxdaZ4R0y4MugtNiRjRdDmILfxndqJmGJjw7NZtUQ6hWie7j52BJ2d-SAc2WQIUyTQJmj44aKtboKKmQSz3e9klKA13MFlKDsDE7xZq85WIFWrcfrSuQFns09UgkFE66rgdgdRr4uxpZ5DKWiD6rrfwN6MT4f5O0TEf8iUJPf-vVDo6G3SkDUDg2s4fD6WgSFxXX8cOV5-qaJYDlTieo7Jw8sFWPr8lGpxklrtaTDS8vBXJY4Eik-0-0dGPqP34aDoUallieQ9Kv8ayd1i3fDpVRGa2Boq0vMzUKgAtwSDM1dLfExwaRKpW3cYkOHBecCs-Wh4YQZVUUnDWkfXqd0RoGKj9d9u-MqCe1vOiXcdadhMkJ-NHId_0UhHN5CgRJq2xu_41f2mJuVEClrYjUNCJBi71euivNGldFtrlBqC5lLDGlbKiEB1xFqa7BaoEnCQlxBUedjmRAbrTgf8HJxsJf7Mh4yfoPBbl9DrEKT7RE700XAtx4oLY9ldMT4bK0akY5calbkAQAUiKuMG5-A&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Bustling bazaars and serene parks coexist with historic palaces and modern art scenes, offering a rich tapestry of culture and hospitality."
"[""Shorttrip""]",2,1,1,1,1,1,1,1,0,1,"12, 01, 02","Byron Bay, Australia",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHp560UbvMG2Eh0UXdLXFZ7MyqWMldjcdyS3hnyNEVokSNl5iylTl9m2tkEfJ4qXTh8_doK1tQ8iLbJ2MjPd5OgTYtzjQKiFqT3n4SJx28ufxYBj5edEGSVpWt7bOzS6nBKuvgZd2DvI3j8hki5uSKKPfnuiTEbG5nuPfCGHxp0yB5rsq-o0eYsykL5osacWO-q4qqf86n0TsJOM-IT29lRmee7lxgXmAoQ9mHQGdJZbXPslK4iCC9dd0D7YzaJI3GEFKBSBlRp4iYSI1Y_eTk2niw0FX_HPcPju_IQhmHjv7OWklN-gR3ucVG8-vVggkb-x4EoJ3x6A_3Jpj2hu3zkxCAJSNF5HLsYUaOtUKuxet0YPoNMLespZRINGez4fCu88hR-Bd_Lp2iGuufNsFXOI8yn0hmXd90Z-iBl7B3UmYZ71q64sOyU8WptGFxYTJKD_qTtKyYzMDmhkkq5i3chfZye60VdhSiUEbDqU60Hq3rANQp3Tqr16BT8k7lfyDH5sj5rqyP3W74IpjofEG77sE-IpEdMEapZSM2rxgA6Zffcb__MU0L5BW0W0hMbba96SEmk5SiH0Ow&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"A laid-back coastal vibe with stunning beaches, vibrant markets, and lush hinterlands offering a perfect blend of relaxation and adventure."
"[""Shorttrip""]",3,1,1,1,1,0,1,1,0,1,"05, 06, 07","Port Douglas, Australia",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHpCZKZZcydhpXFUicPcgkcoGZXm2BUI1hxwDIIpY2z19QgvgrwBp-vflyHFLmKI0lJ1diXEgFUQKtUzyJplyR2Br016BqllE5yNGfN2uIjiskezFnFHCalVTc7mmhgrFzfRGCU0JMM75A7u5TTLS55MCwsyUesdBsgYjzjl8d3-F-RjqY6Sy1ow-vsmI2QFUefxEiDVEyE_juzcCFHtWqZKiV-x2f4qdPrFmzq2TfsMV9VjYe-fra1D-tLEaDfvA7S_duUuX4z89xqb8RX6JgsYgizJ3wEv3XJwyluigiyyF6rhqpJKa2Oc5ITaTXoDjtz7lx_TjrsKY2bQ4EV9MlKneQKkuG9ufLEKiCXvuwoNv0hRHQsXZ_68AuiHM6q53QJR8TYf0LOXbdYRaa6Qjo2InQz1qw2x3ylmDLoRKMGfX5EnubTk3QGhiwfNoBvz-KMDkmweeRg1y52_84GWqznUPuHjrDyiTHfQzfEFnII5EMyRpF4MakqGou79kfT5yDk0ktOatnSqCTGD0qZ9n62HmTi0HZItPhCfbhie9651HDDjlo086GJRgz06NhiyoNehRzTQ&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Tropical breezes, lush rainforests, and the vibrant coral of the Great Barrier Reef create a serene paradise perfect for unwinding and adventure."
"[""Longtrip""]",3,1,1,1,1,0,1,1,0,1,"06, 07, 08","Tahiti, French Polynesia",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHqoTxccNhYIicmipOnWmcgQ9X2Jy49BwaVPUZSncShypwo7oYy8hJbFSvendpj6XP7gNDUSOo2rhqhRWd14RqSp9fX5Ajx8yU6Hi4AvQuY2--4upsSyk8wFx8NTub0t_ufWU0Ju0BcoUV2qMHp4HEziOev9zDf__dKDxhPQKg1N94jtA-mWQQW_sMhJIrx2XYwD4NUDX7p0TJBttFwfh12VxH73L8IObtKCi8s90Eeyx1XG4lyAw5XlDuU1n0PA_KDiLvgdGns1lmdUUFqF-NB_DgrEjc72WTOMALVnV4KTB8_TDwIcIfEAOVquhHMCJcwZK9kaYfyz0cIr4du5m4NENsWtLyHWn8E1l-K8ivFA3To9j3djpxkzd1qiiG5f2fPn1HhMPMoBRpsGO1zWWOc64vzTqB-WYvd-3R8-ixCPxqleOzJlQQhMfh2_L9cd7f8aIF75DU1Hw6_I6LmI6f2fi8SO1HGOmMkCGNP0308PY7656vU_qbvXmvDsNDsjubOBTIcoC4SscmohQQMiLhRHkh6wdcGorjmYHRy6mpx-8u5PaVbdebJ4BEa1OD2TfUQ_XOPiSPIHHg&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Lush landscapes and tranquil lagoons invite a sense of serenity, where vibrant markets and local flavors add a touch of island warmth."
"[""Shorttrip""]",1,1,1,1,0,1,1,1,1,1,"03, 04, 05","Santa Cruz de la Sierra, Bolivia",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHrrEvdoMor1OI2TOlEBAuOSgKT2f5psyLWDlM7mPMxNuaCtZomPZMg-2zeFZl28CareO_7ctBgKPUyqd_Y-jjFnPeXFSLAU46Rqvm6AXw6TULVcDLxd0viJK9vm058gGOfs14PpJddR9Oi0hwKMn18YRhfaG-emL9IAnUu2RKC-hO1BhoYpzTL5C_52DkJtI_8h8Hs6YsUpxQ7HlmjM194qFTuW7ItGb-BfrRDWXkq_UaD7On5X6w8v7zZQ0DiFiZ7Dmpw_iBxoH-UQnBHWEsicMzYdvz32uh35QGWf6bwq2OUWh98hVnO_Brg4RpHxUxdM3sQE_gUMa-ez5-VD4r6V2iAbQ_KeFK2Qv0IjTFWeSvt9_f0ijue1zdFEvRRQ_vOEhMMle70SUeHxNrBsAjKftBjs8rjbBkWw3PBUdXtTXKB8WRmLu0H3g3w7n2AppKbTdq2uSMhzRpw9EhvG4_hHp9IN1fNZ504MnJcAznirdPQoihfLfjujVcnyAjgs0OdbMXzBIBd2uUzgHw245aFMl6c39Wpp5NI8kog1geT8cv3wIBDp_m-3VpFpJ1ydeY7E5Q&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"A bustling city with vibrant markets, lush parks, and a warm tropical climate that invites you to explore its lively streets and local flavors."
"[""Shorttrip""]",2,1,1,1,1,1,1,1,1,1,"12, 01, 02","Montego Bay, Jamaica",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHqbvrMqV29oD7b-NQj4KF-0y_pODiQAA1mXAoD9KiZKb0Mg_SDnB7oVw808HUqFzXulHsSzoXLpkOkHBRoQB6TtH6diSSsYB5MZaBl7f5iR0GkIeIQe8jkdFOX27F-FhtnVnvW1KOtOeTD-tlqgadKRuaHppuNLgqO3cLDEpMVpsBJtRc6410KMWlKnVyJBx9SXNMugC-sric2pC0BvtXK82ZOrNppUxCAClH5WCzbJ_GyPllWfx0dsUL5886-LyNxPkowxh1hOE53c2Z8rWwy1WkXXbsxlSyGm2_ZjhnxFmPa07BXjO1oASYOXx-ja8I_yu_Y7D2zCFWYY39B5FTazuAojGUcTcJIbWYjwLCoo4zz7oTThoEWt6RgHqardvqzVHBREoZQjjprFByfEwHMCAi6nAjOImj4aEmGgisv0gPKrBYhELD01MqHNwjBFrRHIgg4ziV1YZWbLRylCkfONGOL9UcTeXUwxoKDnKPpgwIic9gldrfScyFAIZm7rl4lF9m13EzlHRsI1wdNJkSYHfRNueBaZbG7dC1o55uhFgMI_ojJYz2mVT87mqZwVcyYtuPj6wAhYMA&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Golden beaches meet turquoise waters, creating a laid-back vibe where reggae rhythms and the scent of jerk spices fill the air."
"[""Shorttrip""]",2,1,1,1,1,1,1,1,1,0,"10, 11, 04","Acapulco, Mexico",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHpYvUW0k7_-chqji1NyWltKBwbHNxWVXUlYRT2GDnVP36pxgHWrceqhqL71UiFMzpeCTupSZuFvmz_lTJU0p2ve7pfeBQQOM9FK4AgfXUF1zeJu2jFqQB8QodJd6_LE8q3RKl3TeQkUI7qvVf35utBXF03_2zUZ1HBk-lIww_3ZIrENkcia2qEEAuR-cz6Fa8a1QLU1ymNOZjN3a8CVplmbDic3ccUC8VnwtjAOtG_FVl4lFlmcaexaSga1uf925wxZ0-CSqTg7JCAXWQ3iIaHbnyypGgUTDeJ3pPgAABkH0mk-jqbFByymdqm4Yg3B9DpuTQ42yGxrTr7bC2eq7jbYjWd-m5YnAG8nZhzSo-wAyDr_lTxxWDe-Prs1_pytsR7q0aPctbfu9GE3UqslqG2LscjCUyivrooYVy1KCDgTS-tHplYZ-ouJ6yu_kvHB2LT3YjwBGQHYKYzUXAqid3b75aZL1WVINLpB-ah0tb7foxFr8ni5N9_oAgJpam6xc1C7tGJdaT-Lrxy_VIAeNZF605TlEmMSVECq_6Z7J4VTAXLsYb9MVGG2TyAqOqRWNACbo0CJ&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Golden beaches meet vibrant nightlife, where the sound of crashing waves and lively music create an atmosphere that's both thrilling and laid-back."
"[""Shorttrip""]",2,0,1,1,1,0,1,1,0,1,"12, 01, 02","Manuel Antonio National Park, Costa Rica",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHotZBh9qNhsPUnxi9nom26Dv8iixPa57Wv3enH3AhDbwl-gRE5DMu5UilBIIk66Jiw40HX0XNCM88tUeXnNPJusa5WL8ML5VLaSr172ccp1_q21cG4SAW8Q1119bieNg3_VAOgiee3c5EepMMkKYlo2gC67-XJZEXIdWhff510gTwHuot5q2M4GmAFQZB2tBatNtaEvvt8_ZZeMVME2I1x02bIUHw6sAe7jjjxS5eRmRi8EVXdLquXf9NbM47IkOXkw8rb8mXmLs8VByHTAs8nWAALbe_kYDVyzd8lmM-VVWj3PCT8B6hNe__mjU_KWVYGXnnx0FkTQ8DcntDlM2YxubKG0CQrJm--OxExNTJRbuVKtgN0ZZ0EbEtoyXvOFWbpXixaJo6hfkvRbXmJC_y8N02Aa343T4aIerTlpExW1sopAj0c1JPoNMTbxHP2wu3zt9v6jWAQjMDEnh2nVupj9hHuefdK1-I2ulL3LpAeTBzDy4HZ4ZrXaRsaTONgjJGIhh0E929PDL-Z7Xivdf1YVcx2AN2t8ISypJwOsBWGq-VVXSM2S2N3gEx65wGbHTgOWWJscQK2vTw&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Lush rainforests meet sandy beaches under a vibrant sun, where playful monkeys and colorful birds create an enchanting, tropical experience."
"[""Shorttrip""]",3,1,0,0,1,1,1,1,1,0,"11, 12, 02","Kuwait City, Kuwait",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHq9aCj2y7ONMjdaBv7dXSeUNrSwoR4TKkqPxNiGLFrzedoadwYgz8ckqZuiHUMHoIYDuSPjcGb_0Ox_xZL1m_sRKfrs6UzykS2yKCrRYlguk6EGRkGmfmKI0_KBzdk7LY2emBFV_9r9wId93hPDjjsy0z_OxCjIPS79tAVTbiKOVbmq5kvFeH5Lczn4V6yi9jmu8JzomCH0HoWFl-ZyQQ386nhuWYUGQ7M4JzzPcRDor2EGv8vGlllnFPOW5u-ZM92_Hosfma1a3zF2ougNxQBUMS4Bw8tqrqXx1C1X4uwJSzrh9gfcF8qWek10Mw249dOQdR_PJChzpas3QcZqAlbkeqmtbcUW-3l4jamccpfvrETZbyA8SNOTJnMhxxXku_ros26bCAWL9mtigDGN6w6ZccB4rjnR8GbQO9cj5exVuWrtGQdzBqi2uO5TmdbYrijGgCSz2GABR-NqT3VYvKGjKK-qlr6-wMHJhnpFSeSs7_RRiTkVJ7qWG5sLJYbNrjwWBWl0yquys7XXZoEIKZYouZBfatHxAXxNfhy0l5Q1aHqUvKCSkWsyoafZ4Uey30abSL5If4qeHg&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"A modern skyline meets traditional souks, where the aroma of spices and the warmth of the desert sun create an inviting atmosphere."
"[""Shorttrip""]",3,1,1,1,0,0,1,1,0,1,"05, 06, 07","Uluru, Australia",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHo6X7u5ZP4BTsFZbKkMIEUJxKkfu60ggQBnGEYefuh6-5oaRlpZRkhxFB9I71TT31bY544YkOAoQpD-lnDpKQE8bcSnrZhn_Po8zVd3qLXS5Os63I8QPZLWb1cFp9HPvwOjXeiK7cYWV4we0abCdKcBBrTGMJQM9mvOclw9l8NUxvJHpyVASD6nwxr0xk27E2RR2RXuTNa5_MiY5JvEnw26sRj0qUY2lx92lUaTLbGECeJd9_dR8OWxda2qAKS-vHjm7PcArkT984Wrvbz7U7NI_MCrf9FKdMDUzDzo_2DGVZHFdgdKpJXaC3eWz4RZHDp8_g_bUu24nVpZWLpL8fd_yTrAZfKpG1VKuo3BFKUhX0RGGs2uvtv_4Azyh9MkqsG23wCM-yJbkTvCJtRRKabBbFH11_RqfrL9heF7YMHE4tApBINeNURTcoBwQhK5o7rWk8dCT7pY0M30MnrwMZfntTKZnH1izab9aoxfKnL6Wye9MJ8_X5Ll4pCAiwA_Iir6mlSAlYOa0rades7d5Bbgobqp0TzjgOXN8SqJuj_adskxR93-fQ3TbOBNoNGwUHmMCfRk&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"The vast, red desert landscape is both humbling and awe-inspiring, with sunsets casting a magical glow over the ancient rock formations."
"[""Shorttrip""]",2,1,1,1,1,0,1,1,0,1,"05, 06, 07","Lautoka, Fiji",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHr36V8YMcQ_OiDZ3RtzCXHpIakc35E8HWMWVMDBbGUW9k2eMcx4kYWMEZk87yWc5XyOHigAq8P7SGYZymadaT6_nGdVSvcge2vmJXyDZsZdpNDlvDW0KGWxpn7CKsc01TtG97eLhIJqbX5NQMP-vjGllh2FxDXVMEq5Y3dyTS5_EDnUjeg6hHQtU7dDZfzqlYKeNgVpaSXOFxZnhP-j4bH5bcKXPKUSLNr1rcJlHwSD7A8yTGqIWrGewh98bxQeRV0QqeoYcMCsI1z7i0R4ZE_Z7uWoVcE3Ao_vu3J_V5qpJ5At94d-Kk4rEdQpxCNAppg2uzrjozDMIDmBShMpkFDAJrdQLWb7XP-0Ky3JXPzyDlVNrib1uzUsPhRpwIfNIN3w-I16c1t8ZR-twNW37_th5MqSnIGUuFBjeYHBNqTlNxIotTDwbkoKSQw8HxqZ-eUX-IPNeLDm7g1OhsdxepzWXPmzZ3ynIXzjp7K6usn_287CbpGhgXDvJZwK8wmtvveXQ9TAWm1EFwmnxUtrxCsZRas1yeHU4m19NT24hkTMt9etg9pbP7DN8-nhaiwbuGoTqtuZ72q7XsZjAsULbFZUit5Onw&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"A vibrant port city where the aroma of sugarcane wafts through the air, blending with the lively sounds of bustling markets."
"[""Shorttrip""]",2,1,1,1,1,1,1,1,0,1,"05, 10, 12","Nadi, Fiji",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHqLJo2rG2PbdTwWhSImU_oMcOYFQeQcD9hAaLLScMk2RiXL0h9yFMt0aAHN2hVIaKJFo4zksGgr6pxMG6lXl3vo6R1IXGhYJZlRWITq9nt0CHoXvbb0bJfJ6j4TS-gs-2do1puGpRLhpKEbDHqYZ4DjetT5WJQNy3pNNpGPxgSHZ-NO2l_3QvOjoJeV35m7lzWWqYMUX2xKNBJjtD3AxmNcipc256Zxz0ihEbdfqG5-5dipCSzOkXa-wOIhxXp0lANKHDYLzTk7DHig8uOkTf87m238pduKROrMXWn-rgUna_H4y8SQLluK8QgkmlC29w3ilRQulfTaB6E59nF4b7Se9FSFTxpMIWIfuV8mdz4bMrSDmUGSK50n1wqNp9CMv9GInqNEmtu9scLh7xUuJOQtrKBS-FHSnk_XPQ2hDhWVnHkHczNwDPwM9HcEB3NmlFHYLp2MPg-ktjZVyRo_O5u1IFLAnzrWK8ye065TY-WiImnrvsN12MFnw0PyRYZ8YMj2RztvJpVSokxPo11kdn3jS1751mRMxgpNZr7RNPOAXrRybZKy8hsS89EzNr1p74vPZR9z&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Tropical breezes and vibrant markets greet you, where lush greenery meets sandy beaches, creating a laid-back yet lively atmosphere."
"[""Shorttrip""]",3,1,1,1,0,1,1,1,1,1,"07, 08, 09","Lausanne, Switzerland",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHoZRKsQkQFOm5mnBjLRVE9Pad4uGX6k-Iq3lDkVb_oOvsdwlGvMKNGT33pyOnxRtO9QG5ezz5dg9iqy8J0jZxdpmutrOhD03zRJ7yoaYvAjOsZmv0gtxh7bHarHDjiuUMBOq4Kf4LkfOGo-6HuTXi-0INKD4uKXC0mCyJDaNbSS76usidEAOi3_3v3X7qlZ4kthBLkWySF7mwX8w4iZjZxocNTMyE7eiJ6YTJymW4KLnkPWQlAwd57V1mMIrbD1mY0biZxApww1XPr-9AllZFH1Cl_bro9QWkJELaYA0aftDosL6sN6YAAp9RA7R_WHwLg6Xcjqu8w-C4rdo63wXVwL5XihjbRBMg6sl137k2w2jQVB1-HoFUgEBGJd4f4z2bVqJ1r45reaUTKxrFFMnwB_x7P0Uoud-r2kLhRf_BE3fdWv1bxEF5PKGSQUS9LEmi6losuVS-eI56Xp189qju__jQQQNd3gThe8wKz1hqS5TJq1oOm0CuQiw2QKbse54Kz01BHPsODoK8fymxTsqIR9EqWci-WzpgB-zCbyD_bTF2BAn7nT0ZEMXjM1APziYULfGw&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Nestled by the lake, this city charms with its blend of historic architecture, vibrant cultural scene, and stunning alpine views."
